"Dstat 0.7.2 CSV output"
"Author:","Dag Wieers <dag@wieers.com>",,,,"URL:","http://dag.wieers.com/home-made/dstat/"
"Host:","ubuntu",,,,"User:","tangjp"
"Cmdline:","dstat -cdlmnpsy --output ccache1.csv",,,,"Date:","24 Mar 2014 16:40:25 CST"

"total cpu usage",,,,,,"dsk/total",,"load avg",,,"memory usage",,,,"net/total",,"procs",,,"swap",,"system",
"usr","sys","idl","wai","hiq","siq","read","writ","1m","5m","15m","used","buff","cach","free","recv","send","run","blk","new","used","free","int","csw"
23.253,2.541,70.394,3.558,0.0,0.254,749568.0,0.0,4.060,4.900,4.130,911151104.0,54300672.0,6231334912.0,1170472960.0,0.0,0.0,0.0,1.0,0.0,3407872.0,8584425472.0,2414.0,2610.0,
10.520,2.104,78.218,7.921,0.0,1.238,3731456.0,0.0,4.060,4.900,4.130,912605184.0,54300672.0,6235193344.0,1165160448.0,0.0,0.0,0.0,1.0,0.0,3407872.0,8584425472.0,1641.0,4405.0,
1.0,0.625,86.500,11.625,0.0,0.250,815104.0,0.0,4.060,4.900,4.130,918761472.0,54300672.0,6236147712.0,1158049792.0,0.0,0.0,0.0,1.0,0.0,3407872.0,8584425472.0,441.0,1276.0,
5.514,2.381,82.206,8.772,0.0,1.128,3268608.0,0.0,3.820,4.840,4.120,974057472.0,54300672.0,6239162368.0,1099739136.0,0.0,0.0,0.0,1.0,0.0,3407872.0,8584425472.0,1501.0,4211.0,
3.985,1.619,83.811,9.589,0.0,0.996,3502080.0,1548288.0,3.820,4.840,4.120,973778944.0,54308864.0,6242893824.0,1096278016.0,0.0,0.0,1.0,0.0,0.0,3407872.0,8584425472.0,1300.0,4312.0,
7.314,2.270,80.580,8.953,0.0,0.883,4079616.0,0.0,3.820,4.840,4.120,1019183104.0,54308864.0,6246846464.0,1046921216.0,0.0,0.0,0.0,1.0,0.0,3407872.0,8584425472.0,1393.0,4934.0,
5.868,1.748,84.145,7.740,0.0,0.499,3821568.0,0.0,3.820,4.840,4.120,1021779968.0,54308864.0,6250881024.0,1040289792.0,0.0,0.0,2.0,0.0,1.0,3407872.0,8584425472.0,1301.0,4481.0,
43.205,8.974,47.692,0.0,0.0,0.128,0.0,0.0,3.820,4.840,4.120,1151467520.0,54308864.0,6250778624.0,910704640.0,0.0,0.0,3.0,0.0,0.0,3407872.0,8584425472.0,6317.0,1051.0,
29.597,1.385,68.766,0.126,0.0,0.126,69632.0,0.0,3.590,4.770,4.100,1149943808.0,54308864.0,6250848256.0,912158720.0,0.0,0.0,3.0,0.0,0.0,3407872.0,8584425472.0,1187.0,1128.0,
26.608,1.009,72.257,0.0,0.0,0.126,0.0,29278208.0,3.590,4.770,4.100,1151795200.0,54317056.0,6251454464.0,909692928.0,0.0,0.0,3.0,0.0,0.0,3407872.0,8584425472.0,1305.0,640.0,
37.218,1.504,61.028,0.0,0.0,0.251,0.0,0.0,3.590,4.770,4.100,1229672448.0,54317056.0,6253273088.0,829997056.0,0.0,0.0,3.0,0.0,0.0,3407872.0,8584425472.0,1332.0,744.0,
35.257,1.882,62.861,0.0,0.0,0.0,0.0,0.0,3.590,4.770,4.100,1244266496.0,54415360.0,6255185920.0,813391872.0,0.0,0.0,3.0,0.0,0.0,3407872.0,8584425472.0,1400.0,506.0,
30.513,2.051,67.308,0.0,0.0,0.128,0.0,0.0,3.590,4.770,4.100,1328545792.0,54571008.0,6259290112.0,724852736.0,0.0,0.0,8.0,0.0,0.0,3407872.0,8584425472.0,956.0,608.0,
21.410,1.410,77.179,0.0,0.0,0.0,0.0,0.0,3.540,4.750,4.090,1334276096.0,54714368.0,6263914496.0,714354688.0,0.0,0.0,2.0,0.0,0.0,3407872.0,8584425472.0,962.0,686.0,
46.503,8.808,44.689,0.0,0.0,0.0,0.0,1478656.0,3.540,4.750,4.090,1429929984.0,54792192.0,6266413056.0,616124416.0,0.0,0.0,8.0,0.0,0.0,3407872.0,8584425472.0,4610.0,862.0,
17.728,0.749,80.400,0.874,0.0,0.250,8192.0,0.0,3.540,4.750,4.090,1432465408.0,55156736.0,6272180224.0,607457280.0,0.0,0.0,1.0,0.0,0.0,3407872.0,8584425472.0,823.0,634.0,
22.278,1.013,75.949,0.759,0.0,0.0,4096.0,0.0,3.540,4.750,4.090,1467588608.0,55439360.0,6276198400.0,568033280.0,0.0,0.0,2.0,0.0,0.0,3407872.0,8584425472.0,1029.0,1667.0,
10.652,3.008,84.586,1.629,0.0,0.125,24576.0,0.0,3.540,4.750,4.090,1467912192.0,55439360.0,6281764864.0,562143232.0,0.0,0.0,1.0,0.0,0.0,3407872.0,8584425472.0,797.0,875.0,
14.628,2.774,82.598,0.0,0.0,0.0,0.0,7204864.0,3.340,4.680,4.080,1468698624.0,55439360.0,6283264000.0,559857664.0,0.0,0.0,1.0,0.0,0.0,3407872.0,8584425472.0,907.0,1058.0,
13.158,0.125,86.591,0.125,0.0,0.0,0.0,1773568.0,3.340,4.680,4.080,1464119296.0,55451648.0,6283341824.0,564346880.0,0.0,0.0,1.0,0.0,0.0,3407872.0,8584425472.0,640.0,405.0,
13.625,0.250,86.0,0.125,0.0,0.0,0.0,0.0,3.340,4.680,4.080,1464115200.0,55451648.0,6283345920.0,564346880.0,0.0,0.0,2.0,1.0,0.0,3407872.0,8584425472.0,668.0,1118.0,
13.945,0.503,84.548,1.005,0.0,0.0,1667072.0,0.0,3.340,4.680,4.080,1464143872.0,55451648.0,6285012992.0,562651136.0,0.0,0.0,1.0,0.0,1.0,3407872.0,8584425472.0,798.0,551.0,
20.332,1.662,77.749,0.256,0.0,0.0,847872.0,0.0,3.340,4.680,4.080,1563430912.0,55451648.0,6285877248.0,462499840.0,0.0,0.0,1.0,0.0,0.0,3407872.0,8584425472.0,1249.0,1183.0,
16.373,1.008,82.620,0.0,0.0,0.0,0.0,0.0,3.150,4.620,4.060,1563803648.0,55451648.0,6285885440.0,462118912.0,0.0,0.0,1.0,0.0,0.0,3407872.0,8584425472.0,956.0,1602.0,
19.084,1.272,79.517,0.0,0.0,0.127,0.0,0.0,3.150,4.620,4.060,1564299264.0,55451648.0,6286712832.0,460795904.0,0.0,0.0,2.0,0.0,0.0,3407872.0,8584425472.0,1172.0,2078.0,
34.788,12.452,52.632,0.0,0.0,0.128,0.0,36864.0,3.150,4.620,4.060,1635090432.0,55459840.0,6287347712.0,389361664.0,0.0,0.0,1.0,0.0,0.0,3407872.0,8584425472.0,3870.0,1078.0,
20.101,1.391,78.508,0.0,0.0,0.0,0.0,0.0,3.150,4.620,4.060,1636741120.0,55459840.0,6287474688.0,387584000.0,0.0,0.0,3.0,0.0,0.0,3407872.0,8584425472.0,965.0,769.0,
15.823,0.506,83.671,0.0,0.0,0.0,0.0,0.0,3.150,4.620,4.060,1644613632.0,55459840.0,6287474688.0,379711488.0,0.0,0.0,1.0,0.0,0.0,3407872.0,8584425472.0,764.0,599.0,
20.201,0.753,79.046,0.0,0.0,0.0,0.0,0.0,3.140,4.600,4.060,1656348672.0,55459840.0,6287474688.0,367976448.0,0.0,0.0,3.0,0.0,0.0,3407872.0,8584425472.0,1001.0,436.0,
24.874,0.754,74.372,0.0,0.0,0.0,0.0,0.0,3.140,4.600,4.060,1658818560.0,55459840.0,6287474688.0,365506560.0,0.0,0.0,2.0,0.0,0.0,3407872.0,8584425472.0,928.0,174.0,
20.301,1.003,78.446,0.0,0.0,0.251,0.0,36864.0,3.140,4.600,4.060,1720291328.0,55468032.0,6287466496.0,304033792.0,0.0,0.0,2.0,0.0,0.0,3407872.0,8584425472.0,869.0,940.0,
13.016,0.125,86.859,0.0,0.0,0.0,0.0,0.0,3.140,4.600,4.060,1718255616.0,55468032.0,6287470592.0,306065408.0,0.0,0.0,1.0,0.0,0.0,3407872.0,8584425472.0,578.0,274.0,
16.499,1.134,82.368,0.0,0.0,0.0,0.0,0.0,3.140,4.600,4.060,1718759424.0,55468032.0,6287478784.0,305553408.0,0.0,0.0,1.0,0.0,0.0,3407872.0,8584425472.0,772.0,497.0,
17.632,0.504,81.864,0.0,0.0,0.0,0.0,0.0,2.970,4.540,4.040,1724977152.0,55468032.0,6287478784.0,299335680.0,0.0,0.0,1.0,0.0,0.0,3407872.0,8584425472.0,673.0,329.0,
15.915,0.251,82.331,1.378,0.0,0.125,0.0,4653056.0,2.970,4.540,4.040,1718837248.0,55468032.0,6287478784.0,305475584.0,0.0,0.0,1.0,0.0,1.0,3407872.0,8584425472.0,721.0,236.0,
13.642,0.125,85.732,0.501,0.0,0.0,0.0,282624.0,2.970,4.540,4.040,1721376768.0,55476224.0,6287470592.0,302936064.0,0.0,0.0,2.0,0.0,0.0,3407872.0,8584425472.0,395.0,172.0,
19.270,0.378,80.353,0.0,0.0,0.0,0.0,0.0,2.970,4.540,4.040,1739763712.0,55476224.0,6287478784.0,284540928.0,0.0,0.0,1.0,0.0,0.0,3407872.0,8584425472.0,839.0,485.0,
19.197,0.251,80.552,0.0,0.0,0.0,0.0,0.0,2.970,4.540,4.040,1742684160.0,55476224.0,6287478784.0,281620480.0,0.0,0.0,2.0,0.0,1.0,3407872.0,8584425472.0,696.0,444.0,
15.980,0.0,83.895,0.0,0.0,0.125,0.0,0.0,2.890,4.490,4.030,1741414400.0,55476224.0,6287478784.0,282890240.0,0.0,0.0,2.0,0.0,0.0,3407872.0,8584425472.0,477.0,179.0,
13.350,0.882,84.131,1.637,0.0,0.0,0.0,23306240.0,2.890,4.490,4.030,1741606912.0,55476224.0,6287482880.0,282693632.0,0.0,0.0,1.0,0.0,0.0,3407872.0,8584425472.0,764.0,271.0,
12.766,0.0,87.109,0.125,0.0,0.0,0.0,970752.0,2.890,4.490,4.030,1741324288.0,55484416.0,6287486976.0,282963968.0,0.0,0.0,1.0,0.0,0.0,3407872.0,8584425472.0,347.0,159.0,
13.784,0.125,86.090,0.0,0.0,0.0,0.0,0.0,2.890,4.490,4.030,1741279232.0,55484416.0,6287482880.0,283013120.0,0.0,0.0,1.0,0.0,0.0,3407872.0,8584425472.0,401.0,556.0,
18.672,0.251,81.078,0.0,0.0,0.0,0.0,0.0,2.890,4.490,4.030,1751818240.0,55484416.0,6287482880.0,272474112.0,0.0,0.0,2.0,0.0,0.0,3407872.0,8584425472.0,641.0,350.0,
16.773,1.271,81.957,0.0,0.0,0.0,0.0,0.0,2.820,4.450,4.020,1751945216.0,55484416.0,6287482880.0,272347136.0,0.0,0.0,1.0,0.0,0.0,3407872.0,8584425472.0,774.0,748.0,
12.907,0.125,86.967,0.0,0.0,0.0,0.0,0.0,2.820,4.450,4.020,1751744512.0,55484416.0,6287482880.0,272547840.0,0.0,0.0,1.0,0.0,0.0,3407872.0,8584425472.0,378.0,244.0,
15.356,0.375,84.270,0.0,0.0,0.0,0.0,0.0,2.820,4.450,4.020,1751687168.0,55484416.0,6287486976.0,272601088.0,0.0,0.0,1.0,0.0,0.0,3407872.0,8584425472.0,533.0,815.0,
13.049,0.251,86.700,0.0,0.0,0.0,0.0,20480.0,2.820,4.450,4.020,1752186880.0,55492608.0,6287486976.0,272093184.0,0.0,0.0,1.0,0.0,0.0,3407872.0,8584425472.0,425.0,275.0,
12.641,0.125,87.234,0.0,0.0,0.0,0.0,0.0,2.820,4.450,4.020,1752313856.0,55492608.0,6287486976.0,271966208.0,0.0,0.0,1.0,0.0,0.0,3407872.0,8584425472.0,331.0,159.0,
12.500,0.0,87.500,0.0,0.0,0.0,0.0,0.0,2.680,4.390,4.0,1752313856.0,55492608.0,6287486976.0,271966208.0,0.0,0.0,1.0,0.0,0.0,3407872.0,8584425472.0,332.0,141.0,
12.531,0.0,87.469,0.0,0.0,0.0,0.0,0.0,2.680,4.390,4.0,1743073280.0,55492608.0,6287495168.0,281198592.0,0.0,0.0,1.0,0.0,0.0,3407872.0,8584425472.0,322.0,146.0,
12.734,0.0,87.266,0.0,0.0,0.0,0.0,0.0,2.680,4.390,4.0,1743073280.0,55492608.0,6287495168.0,281198592.0,0.0,0.0,1.0,0.0,0.0,3407872.0,8584425472.0,317.0,123.0,
14.018,0.125,81.977,3.880,0.0,0.0,0.0,20480.0,2.680,4.390,4.0,1749753856.0,55500800.0,6287491072.0,274513920.0,0.0,0.0,1.0,0.0,0.0,3407872.0,8584425472.0,411.0,209.0,
12.516,0.0,87.484,0.0,0.0,0.0,0.0,0.0,2.680,4.390,4.0,1750007808.0,55500800.0,6287491072.0,274259968.0,0.0,0.0,1.0,0.0,1.0,3407872.0,8584425472.0,349.0,281.0,
13.392,0.375,86.233,0.0,0.0,0.0,0.0,0.0,2.540,4.340,3.990,1749999616.0,55500800.0,6287499264.0,274259968.0,0.0,0.0,2.0,0.0,0.0,3407872.0,8584425472.0,447.0,317.0,
15.664,0.251,83.960,0.0,0.0,0.125,0.0,0.0,2.540,4.340,3.990,1759903744.0,55500800.0,6287499264.0,264355840.0,0.0,0.0,2.0,0.0,0.0,3407872.0,8584425472.0,660.0,296.0,
14.429,0.125,85.445,0.0,0.0,0.0,0.0,0.0,2.540,4.340,3.990,1760972800.0,55500800.0,6287499264.0,263286784.0,0.0,0.0,2.0,0.0,0.0,3407872.0,8584425472.0,424.0,161.0,
17.897,0.125,81.977,0.0,0.0,0.0,0.0,0.0,2.540,4.340,3.990,1761554432.0,55500800.0,6287499264.0,262705152.0,0.0,0.0,1.0,0.0,0.0,3407872.0,8584425472.0,554.0,174.0,
14.143,0.125,85.482,0.250,0.0,0.0,0.0,20480.0,2.540,4.340,3.990,1776529408.0,55508992.0,6287499264.0,247721984.0,0.0,0.0,1.0,0.0,0.0,3407872.0,8584425472.0,401.0,211.0,
13.0,0.125,86.875,0.0,0.0,0.0,0.0,0.0,2.420,4.280,3.970,1776529408.0,55508992.0,6287499264.0,247721984.0,0.0,0.0,1.0,0.0,0.0,3407872.0,8584425472.0,411.0,259.0,
13.836,0.252,85.912,0.0,0.0,0.0,0.0,1007616.0,2.420,4.280,3.970,1766682624.0,55508992.0,6287503360.0,257564672.0,0.0,0.0,1.0,0.0,0.0,3407872.0,8584425472.0,569.0,848.0,
14.806,0.0,85.194,0.0,0.0,0.0,0.0,0.0,2.420,4.280,3.970,1766608896.0,55508992.0,6287507456.0,257634304.0,0.0,0.0,1.0,0.0,0.0,3407872.0,8584425472.0,467.0,830.0,
12.484,0.125,87.391,0.0,0.0,0.0,0.0,0.0,2.420,4.280,3.970,1766608896.0,55508992.0,6287507456.0,257634304.0,0.0,0.0,1.0,0.0,0.0,3407872.0,8584425472.0,333.0,239.0,
12.782,0.0,87.218,0.0,0.0,0.0,0.0,69632.0,2.420,4.280,3.970,1766608896.0,55517184.0,6287499264.0,257634304.0,0.0,0.0,1.0,0.0,0.0,3407872.0,8584425472.0,394.0,433.0,
14.322,0.126,85.553,0.0,0.0,0.0,0.0,0.0,2.300,4.230,3.950,1777901568.0,55517184.0,6287507456.0,246333440.0,0.0,0.0,1.0,0.0,0.0,3407872.0,8584425472.0,428.0,385.0,
9.315,0.107,90.578,0.0,0.0,0.0,0.0,0.0,2.300,4.230,3.950,1777901568.0,55517184.0,6287507456.0,246333440.0,0.0,0.0,4.0,0.0,0.0,3407872.0,8584425472.0,295.0,191.0,
16.155,2.585,79.806,1.292,0.0,0.162,815104.0,0.0,2.300,4.230,3.950,1784315904.0,55660544.0,6288261120.0,239022080.0,0.0,0.0,5.0,0.0,2.0,3407872.0,8584425472.0,1509.0,6186.0,
15.935,1.004,82.560,0.376,0.0,0.125,1667072.0,0.0,2.300,4.230,3.950,1790619648.0,55754752.0,6293868544.0,227016704.0,0.0,0.0,1.0,0.0,0.0,3407872.0,8584425472.0,731.0,1489.0,
12.625,0.0,87.375,0.0,0.0,0.0,0.0,53248.0,2.300,4.230,3.950,1791434752.0,55762944.0,6293815296.0,226246656.0,0.0,0.0,1.0,0.0,1.0,3407872.0,8584425472.0,396.0,491.0,
12.516,0.125,87.359,0.0,0.0,0.0,0.0,0.0,2.200,4.170,3.940,1791434752.0,55762944.0,6293815296.0,226246656.0,0.0,0.0,1.0,0.0,0.0,3407872.0,8584425472.0,360.0,344.0,
15.327,0.251,84.422,0.0,0.0,0.0,0.0,0.0,2.200,4.170,3.940,1796501504.0,55762944.0,6293819392.0,221175808.0,0.0,0.0,1.0,0.0,0.0,3407872.0,8584425472.0,468.0,363.0,
12.484,0.125,87.391,0.0,0.0,0.0,0.0,0.0,2.200,4.170,3.940,1796501504.0,55762944.0,6293819392.0,221175808.0,0.0,0.0,1.0,0.0,0.0,3407872.0,8584425472.0,327.0,232.0,
12.516,0.0,87.484,0.0,0.0,0.0,0.0,0.0,2.200,4.170,3.940,1796628480.0,55762944.0,6293819392.0,221048832.0,0.0,0.0,1.0,0.0,0.0,3407872.0,8584425472.0,323.0,141.0,
14.787,0.125,85.088,0.0,0.0,0.0,0.0,20480.0,2.200,4.170,3.940,1800482816.0,55771136.0,6293823488.0,217182208.0,0.0,0.0,1.0,0.0,0.0,3407872.0,8584425472.0,441.0,322.0,
12.406,0.125,87.469,0.0,0.0,0.0,0.0,0.0,2.100,4.120,3.920,1800609792.0,55771136.0,6293823488.0,217055232.0,0.0,0.0,1.0,0.0,0.0,3407872.0,8584425472.0,322.0,119.0,
12.500,0.0,87.500,0.0,0.0,0.0,0.0,0.0,2.100,4.120,3.920,1800736768.0,55771136.0,6293823488.0,216928256.0,0.0,0.0,1.0,0.0,0.0,3407872.0,8584425472.0,315.0,126.0,
13.392,0.375,86.233,0.0,0.0,0.0,0.0,0.0,2.100,4.120,3.920,1817624576.0,55771136.0,6293823488.0,200040448.0,0.0,0.0,1.0,0.0,0.0,3407872.0,8584425472.0,379.0,184.0,
12.516,0.0,87.484,0.0,0.0,0.0,0.0,0.0,2.100,4.120,3.920,1817624576.0,55771136.0,6293823488.0,200040448.0,0.0,0.0,1.0,0.0,0.0,3407872.0,8584425472.0,315.0,127.0,
15.019,0.125,84.856,0.0,0.0,0.0,0.0,0.0,2.100,4.120,3.920,1817751552.0,55771136.0,6293823488.0,199913472.0,0.0,0.0,1.0,0.0,0.0,3407872.0,8584425472.0,457.0,270.0,
12.782,0.0,87.218,0.0,0.0,0.0,0.0,20480.0,2.020,4.070,3.910,1817878528.0,55779328.0,6293815296.0,199786496.0,0.0,0.0,1.0,0.0,0.0,3407872.0,8584425472.0,356.0,157.0,
14.125,0.125,85.750,0.0,0.0,0.0,0.0,0.0,2.020,4.070,3.910,1817993216.0,55779328.0,6293827584.0,199659520.0,0.0,0.0,1.0,0.0,0.0,3407872.0,8584425472.0,411.0,226.0,
12.516,0.0,87.484,0.0,0.0,0.0,0.0,0.0,2.020,4.070,3.910,1817993216.0,55779328.0,6293827584.0,199659520.0,0.0,0.0,1.0,0.0,0.0,3407872.0,8584425472.0,311.0,119.0,
12.516,0.0,87.484,0.0,0.0,0.0,0.0,0.0,2.020,4.070,3.910,1817993216.0,55779328.0,6293827584.0,199659520.0,0.0,0.0,1.0,0.0,0.0,3407872.0,8584425472.0,315.0,148.0,
12.516,0.0,87.484,0.0,0.0,0.0,0.0,0.0,2.020,4.070,3.910,1818107904.0,55779328.0,6293831680.0,199540736.0,0.0,0.0,2.0,0.0,1.0,3407872.0,8584425472.0,325.0,159.0,
12.594,0.0,87.282,0.125,0.0,0.0,0.0,20480.0,1.930,4.020,3.890,1818107904.0,55787520.0,6293823488.0,199540736.0,0.0,0.0,1.0,0.0,0.0,3407872.0,8584425472.0,335.0,238.0,
12.516,0.0,87.484,0.0,0.0,0.0,0.0,0.0,1.930,4.020,3.890,1818107904.0,55787520.0,6293823488.0,199540736.0,0.0,0.0,1.0,0.0,0.0,3407872.0,8584425472.0,311.0,121.0,
15.094,0.0,84.906,0.0,0.0,0.0,0.0,0.0,1.930,4.020,3.890,1818103808.0,55787520.0,6293827584.0,199540736.0,0.0,0.0,1.0,0.0,0.0,3407872.0,8584425472.0,421.0,201.0,
12.516,0.0,87.484,0.0,0.0,0.0,0.0,0.0,1.930,4.020,3.890,1818103808.0,55787520.0,6293827584.0,199540736.0,0.0,0.0,1.0,0.0,0.0,3407872.0,8584425472.0,311.0,119.0,
12.625,0.125,87.250,0.0,0.0,0.0,0.0,0.0,1.930,4.020,3.890,1818230784.0,55787520.0,6293827584.0,199413760.0,0.0,0.0,1.0,0.0,0.0,3407872.0,8584425472.0,325.0,156.0,
15.354,0.787,83.858,0.0,0.0,0.0,0.0,0.0,2.740,4.150,3.930,1818353664.0,55787520.0,6293831680.0,199286784.0,0.0,0.0,1.0,0.0,0.0,3407872.0,8584425472.0,577.0,1581.0,
12.516,0.0,87.484,0.0,0.0,0.0,0.0,20480.0,2.740,4.150,3.930,1818476544.0,55795712.0,6293827584.0,199159808.0,0.0,0.0,1.0,0.0,0.0,3407872.0,8584425472.0,343.0,247.0,
12.531,0.125,87.343,0.0,0.0,0.0,0.0,69632.0,2.740,4.150,3.930,1818468352.0,55795712.0,6293835776.0,199159808.0,0.0,0.0,2.0,0.0,0.0,3407872.0,8584425472.0,386.0,367.0,
13.858,0.125,86.017,0.0,0.0,0.0,0.0,0.0,2.740,4.150,3.930,1818468352.0,55795712.0,6293835776.0,199159808.0,0.0,0.0,1.0,0.0,0.0,3407872.0,8584425472.0,428.0,391.0,
12.516,0.0,87.484,0.0,0.0,0.0,0.0,0.0,2.740,4.150,3.930,1818468352.0,55795712.0,6293835776.0,199159808.0,0.0,0.0,1.0,0.0,0.0,3407872.0,8584425472.0,337.0,208.0,
12.516,0.0,87.484,0.0,0.0,0.0,0.0,0.0,2.600,4.100,3.920,1818468352.0,55795712.0,6293835776.0,199159808.0,0.0,0.0,1.0,0.0,0.0,3407872.0,8584425472.0,344.0,258.0,
13.875,0.125,86.0,0.0,0.0,0.0,0.0,57344.0,2.600,4.100,3.920,1818460160.0,55803904.0,6293835776.0,199159808.0,0.0,0.0,1.0,0.0,0.0,3407872.0,8584425472.0,430.0,838.0,
12.516,0.125,87.359,0.0,0.0,0.0,0.0,581632.0,2.600,4.100,3.920,1818460160.0,55803904.0,6293835776.0,199159808.0,0.0,0.0,1.0,0.0,0.0,3407872.0,8584425472.0,369.0,208.0,
12.516,0.0,87.484,0.0,0.0,0.0,0.0,0.0,2.600,4.100,3.920,1818460160.0,55803904.0,6293835776.0,199159808.0,0.0,0.0,1.0,0.0,0.0,3407872.0,8584425472.0,353.0,301.0,
13.945,0.0,86.055,0.0,0.0,0.0,0.0,0.0,2.600,4.100,3.920,1818710016.0,55803904.0,6293839872.0,198905856.0,0.0,0.0,1.0,0.0,0.0,3407872.0,8584425472.0,432.0,1284.0,
12.516,0.125,87.359,0.0,0.0,0.0,0.0,0.0,2.470,4.050,3.900,1818710016.0,55803904.0,6293839872.0,198905856.0,0.0,0.0,1.0,0.0,1.0,3407872.0,8584425472.0,364.0,396.0,
12.625,0.0,87.375,0.0,0.0,0.0,0.0,49152.0,2.470,4.050,3.900,1818824704.0,55812096.0,6293843968.0,198778880.0,0.0,0.0,1.0,0.0,0.0,3407872.0,8584425472.0,350.0,247.0,
14.787,0.125,85.088,0.0,0.0,0.0,0.0,0.0,2.470,4.050,3.900,1820348416.0,55812096.0,6293843968.0,197255168.0,0.0,0.0,1.0,0.0,0.0,3407872.0,8584425472.0,556.0,352.0,
12.516,0.0,87.484,0.0,0.0,0.0,0.0,0.0,2.470,4.050,3.900,1820348416.0,55812096.0,6293843968.0,197255168.0,0.0,0.0,1.0,0.0,0.0,3407872.0,8584425472.0,573.0,133.0,
13.802,0.376,85.822,0.0,0.0,0.0,0.0,0.0,2.470,4.050,3.900,1820602368.0,55812096.0,6293843968.0,197001216.0,0.0,0.0,1.0,0.0,0.0,3407872.0,8584425472.0,500.0,245.0,
12.516,0.0,87.484,0.0,0.0,0.0,0.0,0.0,2.350,4.0,3.890,1820602368.0,55812096.0,6293843968.0,197001216.0,0.0,0.0,1.0,0.0,0.0,3407872.0,8584425472.0,494.0,107.0,
14.717,0.0,85.283,0.0,0.0,0.0,0.0,20480.0,2.350,4.0,3.890,1820602368.0,55820288.0,6293835776.0,197001216.0,0.0,0.0,1.0,0.0,0.0,3407872.0,8584425472.0,579.0,1003.0,
12.500,0.0,87.500,0.0,0.0,0.0,0.0,0.0,2.350,4.0,3.890,1820721152.0,55820288.0,6293843968.0,196874240.0,0.0,0.0,2.0,0.0,0.0,3407872.0,8584425472.0,474.0,107.0,
12.516,0.0,87.484,0.0,0.0,0.0,0.0,0.0,2.350,4.0,3.890,1820975104.0,55820288.0,6293843968.0,196620288.0,0.0,0.0,1.0,0.0,0.0,3407872.0,8584425472.0,473.0,196.0,
12.516,0.0,87.484,0.0,0.0,0.0,0.0,0.0,2.350,4.0,3.890,1820975104.0,55820288.0,6293843968.0,196620288.0,0.0,0.0,1.0,0.0,0.0,3407872.0,8584425472.0,384.0,210.0,
12.500,0.0,87.500,0.0,0.0,0.0,0.0,0.0,2.250,3.950,3.870,1820971008.0,55820288.0,6293848064.0,196620288.0,0.0,0.0,1.0,0.0,0.0,3407872.0,8584425472.0,453.0,126.0,
12.531,0.0,87.469,0.0,0.0,0.0,0.0,0.0,2.250,3.950,3.870,1820971008.0,55820288.0,6293848064.0,196620288.0,0.0,0.0,1.0,0.0,0.0,3407872.0,8584425472.0,549.0,104.0,
13.217,0.125,86.534,0.0,0.0,0.125,0.0,20480.0,2.250,3.950,3.870,1820971008.0,55828480.0,6293839872.0,196620288.0,0.0,0.0,4.0,0.0,0.0,3407872.0,8584425472.0,580.0,139.0,
14.555,0.0,85.445,0.0,0.0,0.0,0.0,0.0,2.250,3.950,3.870,1820962816.0,55828480.0,6293848064.0,196620288.0,0.0,0.0,1.0,0.0,0.0,3407872.0,8584425472.0,631.0,195.0,
12.531,0.0,87.469,0.0,0.0,0.0,0.0,0.0,2.250,3.950,3.870,1820962816.0,55828480.0,6293848064.0,196620288.0,0.0,0.0,1.0,0.0,0.0,3407872.0,8584425472.0,562.0,127.0,
12.484,0.499,86.891,0.0,0.0,0.125,0.0,0.0,2.150,3.900,3.860,1821077504.0,55828480.0,6293860352.0,196493312.0,0.0,0.0,1.0,0.0,1.0,3407872.0,8584425472.0,633.0,790.0,
14.411,0.251,85.338,0.0,0.0,0.0,0.0,0.0,2.150,3.900,3.860,1821081600.0,55828480.0,6293856256.0,196493312.0,0.0,0.0,1.0,0.0,0.0,3407872.0,8584425472.0,720.0,677.0,
12.625,0.0,87.375,0.0,0.0,0.0,0.0,20480.0,2.150,3.900,3.860,1821081600.0,55836672.0,6293848064.0,196493312.0,0.0,0.0,1.0,0.0,0.0,3407872.0,8584425472.0,596.0,308.0,
14.304,0.0,85.696,0.0,0.0,0.0,0.0,0.0,2.150,3.900,3.860,1821069312.0,55836672.0,6293860352.0,196493312.0,0.0,0.0,1.0,0.0,0.0,3407872.0,8584425472.0,543.0,317.0,
12.641,0.0,87.359,0.0,0.0,0.0,0.0,0.0,2.150,3.900,3.860,1821069312.0,55836672.0,6293860352.0,196493312.0,0.0,0.0,1.0,0.0,0.0,3407872.0,8584425472.0,596.0,310.0,
12.500,0.0,87.375,0.0,0.0,0.125,0.0,0.0,2.050,3.850,3.840,1821069312.0,55836672.0,6293860352.0,196493312.0,0.0,0.0,1.0,0.0,0.0,3407872.0,8584425472.0,591.0,265.0,
12.500,0.125,87.375,0.0,0.0,0.0,0.0,0.0,2.050,3.850,3.840,1821069312.0,55836672.0,6293860352.0,196493312.0,0.0,0.0,1.0,0.0,0.0,3407872.0,8584425472.0,524.0,195.0,
11.801,0.497,87.702,0.0,0.0,0.0,0.0,20480.0,2.050,3.850,3.840,1821188096.0,55844864.0,6293860352.0,196366336.0,0.0,0.0,4.0,0.0,0.0,3407872.0,8584425472.0,737.0,2245.0,
